3.5833333333333335,7.625,11.333333333333332,14.499999999999998,17.666666666666668
5.041666666666666,9.208333333333334,13.041666666666666,16.208333333333332,19.666666666666664
12.5,20.958333333333336,28.333333333333332,34.625,40.33333333333333
31.916666666666664,46.166666666666664,53.95833333333333,60.458333333333336,65.0
98.0,98.95833333333334,99.125,99.29166666666667,99.375
4.141666666666667,8.158333333333333,12.033333333333333,15.433333333333332,18.833333333333332
4.783333333333333,8.825,12.716666666666669,16.275000000000002,19.608333333333334
12.991666666666667,22.041666666666668,29.233333333333334,35.24166666666667,40.88333333333333
31.525,45.29166666666667,53.89166666666667,60.49166666666667,65.525
97.48333333333333,98.75833333333334,99.02499999999999,99.19166666666666,99.36666666666667
4.175,8.304166666666667,11.987499999999999,15.541666666666668,18.987499999999997
5.208333333333334,9.6125,13.408333333333333,16.958333333333332,20.408333333333335
12.687499999999998,21.445833333333333,28.53333333333333,34.78333333333333,40.19166666666666
30.2875,44.22916666666667,53.02083333333333,59.375,64.525
97.54166666666667,98.75833333333334,99.09583333333333,99.27916666666667,99.38333333333334
